link,exact_address,size,rooms,monthly_fee,location,has_elevator,has_balcony,listing_price,end_price,price_change_percentage,price_per_sqm,date
"https://www.hemnet.se/salda/lagenhet-1rum-kungsholmen-marieberg-stockholms-kommun-gjorwellsgatan-17,-1tr-5605152189091073032",Gjörwellsgatan 17,35.0,1.0,1411,"Kungsholmen - Marieberg, Stockholms kommun",True,True,2899999,3190000,10,91143,2024-09-11
https://www.hemnet.se/salda/lagenhet-2rum-spanga-stockholms-kommun-vissingebacken-13-5441598407808421231,Vissingebacken 13,64.0,2.0,5351,"Spånga, Stockholms kommun",True,True,1092233,1125000,3,17578,2024-09-11
https://www.hemnet.se/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-alstromergatan-32q-5375767546296702422,Alströmergatan 32Q,35.0,2.0,2159,"Kungsholmen, Stockholms kommun",False,False,3510000,3510000,0,100286,2024-09-11
"https://www.hemnet.se/salda/lagenhet-2rum-vasastan-odenplan-stockholms-kommun-dalagatan-74a,-2tr,-og,-5232351849249121363",Dalagatan 74A,33.0,2.0,1856,"Vasastan - Odenplan, Stockholms kommun",False,True,4008403,4770000,19,144545,2024-09-11
https://www.hemnet.se/salda/radhus-4rum-orby-slott-liseberg-alvsjo-stockholms-kommun-lisebergsvagen-29-3714082551680684527,Lisebergsvägen 29,132.0,4.0,207,"Örby Slott/liseberg/älvsjö, Stockholms kommun",False,True,6361386,6425000,1,,2024-09-11
"https://www.hemnet.se/salda/lagenhet-3,5rum-vasastan-odenplan-stockholms-kommun-upplandsgatan-40-3470516635546613412",Upplandsgatan 40,63.0,3.5,2986,"Vasastan - Odenplan, Stockholms kommun",True,True,6798245,7750000,14,123016,2024-09-11
"https://www.hemnet.se/salda/lagenhet-3rum-vasastan-stockholms-kommun-birger-jarlsgatan-99c,-3-tr-o,g,-3396942925035074647",Birger Jarlsgatan 99C,72.0,3.0,1982,"Vasastan, Stockholms kommun",False,True,7830188,8300000,6,115278,2024-09-11
"https://www.hemnet.se/salda/lagenhet-2rum-city-norrmalm-vasastan-stockholms-kommun-wallingatan-16-a,-4-tr-2986799105420808249",Wallingatan 16 A,35.0,2.0,2567,"City / Norrmalm / Vasastan, Stockholms kommun",False,False,4509803,4600000,2,131429,2024-09-11
"https://www.hemnet.se/salda/lagenhet-1rum-kungsholmen-stora-essingen-stockholms-kommun-gammelgardsvagen-19,-1-tr-2856679035837407396",Gammelgårdsvägen 19,36.0,1.0,2823,"Kungsholmen - Stora Essingen, Stockholms kommun",False,False,2698019,2725000,1,75694,2024-09-11
"https://www.hemnet.se/salda/lagenhet-2rum-vasastan-odenplan-stockholms-kommun-norrtullsgatan-25c,-1tr-2073030296090870371",Norrtullsgatan 25C,57.0,2.0,3183,"Vasastan - Odenplan, Stockholms kommun",True,False,5217391,6000000,15,105263,2024-09-11
https://www.hemnet.se/salda/lagenhet-3rum-katarina-stockholms-kommun-vastgotagrand-3-1971188100662005562,Västgötagränd 3,84.5,3.0,5505,"Katarina, Stockholms kommun",True,False,6140776,6325000,3,74852,2024-09-11
https://www.hemnet.se/salda/lagenhet-3rum-hornsbergs-strand-stockholms-kommun-lars-forssells-gata-30-999994312933716979,Lars Forssells gata 30,89.0,3.0,4891,"Hornsbergs strand, Stockholms kommun",True,True,7476635,8000000,7,89888,2024-09-11
https://www.hemnet.se/salda/lagenhet-2rum-vasastan-birkastan-stockholms-kommun-vikingagatan-18a-8587592174999000492,Vikingagatan 18A,53.0,2.0,1007,"Vasastan - Birkastan, Stockholms kommun",False,True,6995000,6995000,0,131981,2024-09-11
"https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-stockholms-kommun-bastugatan-45,-1-tr-9195380953489005322",Bastugatan 45,32.0,2.0,2176,"Södermalm, Stockholms kommun",True,False,2995867,3625000,21,113281,2024-09-11
https://www.hemnet.se/salda/lagenhet-2rum-hagerstensasen-stockholms-kommun-backvagen-165-8953916630163156610,Bäckvägen 165,59.0,2.0,3378,"Hägerstensåsen, Stockholms kommun",False,False,1992647,2710000,36,45932,2024-09-11
"https://www.hemnet.se/salda/lagenhet-3rum-liljeholmskajen-sjovikshojden-stockholms-kommun-hildebergsvagen-10,-2tr-8504450558190507780",Hildebergsvägen 10,76.0,3.0,5867,"Liljeholmskajen/Sjövikshöjden, Stockholms kommun",True,True,4716981,5000000,6,65789,2024-09-11
"https://www.hemnet.se/salda/lagenhet-2rum-kungsholmen-fredhall-stockholms-kommun-vitalisvagen-12,-5-tr-7873122066880322661",Vitalisvägen 12,57.0,2.0,4249,"Kungsholmen/Fredhäll, Stockholms kommun",True,True,4047619,4250000,5,74561,2024-09-11
https://www.hemnet.se/salda/lagenhet-4rum-ovre-ostermalm-stockholms-kommun-ostermalmsgatan-61-7799760590507206825,Östermalmsgatan 61,88.0,4.0,3189,"Övre Östermalm, Stockholms kommun",True,False,10576923,11000000,4,125000,2024-09-11
"https://www.hemnet.se/salda/lagenhet-3,5rum-vasastaden-stockholms-kommun-sankt-eriksgatan-74-7620143718090277646",Sankt eriksgatan 74,89.0,3.5,2729,"Stockholm, Stockholms kommun",True,False,9761904,10250000,5,115169,2024-09-11
https://www.hemnet.se/salda/lagenhet-4rum-kungsholmen-nedre-stockholms-kommun-pontonjargatan-5-7473478953284077587,Pontonjärgatan 5,97.0,4.0,3173,"Kungsholmen Nedre, Stockholms kommun",True,True,11995000,11995000,0,123660,2024-09-11
https://www.hemnet.se/salda/lagenhet-4rum-ostermalm-stockholms-kommun-skeppargatan-29-7040533624454373629,Skeppargatan 29,112.0,4.0,4731,"Östermalm, Stockholms kommun",True,True,15000000,15600000,4,139286,2024-09-11
https://www.hemnet.se/salda/lagenhet-2rum-bromma-blackeberg-stockholms-kommun-holbergsgatan-77-6882566776106991968,Holbergsgatan 77,59.0,2.0,4185,"Bromma - Blackeberg, Stockholms kommun",False,True,2692307,2800000,4,47458,2024-09-11
https://www.hemnet.se/salda/lagenhet-2rum-stockholm-stockholms-kommun-responsgatan-18-6630533271329259744,Responsgatan 18,46.0,2.0,3135,"Hägersten, Stockholms kommun",True,True,2700980,2755000,2,59891,2024-09-11
https://www.hemnet.se/salda/lagenhet-3rum-sodermalm-skanstull-stockholms-kommun-blekingegatan-12b-6614972924881164891,Blekingegatan 12B,76.0,3.0,4309,"Södermalm - Skanstull, Stockholms kommun",False,True,6990384,7270000,4,95658,2024-09-11
https://www.hemnet.se/salda/lagenhet-3rum-spanga-tensta-stockholms-kommun-stadingeplan-9-6515721969018387654,Stadingeplan 9,89.0,3.0,5739,"Spånga - Tensta, Stockholms kommun",False,True,1495098,1525000,2,17135,2024-09-11
https://www.hemnet.se/salda/lagenhet-2rum-vasastan-atlas-stockholms-kommun-torsgatan-27-6267107019329667996,Torsgatan 27,48.0,2.0,2958,"Vasastan/Atlas, Stockholms kommun",True,False,5480769,5700000,4,118750,2024-09-11
"https://www.hemnet.se/salda/lagenhet-4rum-grondal-stockholms-kommun-sjobjornsvagen-66a,-3tr-5439582486253640736",Sjöbjörnsvägen 66A,100.0,4.0,5576,"Gröndal, Stockholms kommun",True,True,7990196,8150000,2,81500,2024-09-11
https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-hornstull-stockholms-kommun-folkskolegatan-12-5430832975895335254,Folkskolegatan 12,41.0,2.0,3176,"Södermalm - Hornstull, Stockholms kommun",True,False,3691588,3950000,7,96341,2024-09-11
"https://www.hemnet.se/salda/lagenhet-3rum-sodermalm-stockholms-kommun-palsundsgatan-3a,-3tr-5026796253539004291",Pålsundsgatan 3A,83.0,3.0,3508,"Södermalm, Stockholms kommun",True,False,7500000,9450000,26,113855,2024-09-11
https://www.hemnet.se/salda/lagenhet-3rum-gardet-stockholms-kommun-sandhamnsgatan-25-5016754820433746092,Sandhamnsgatan 25,60.0,3.0,2658,"Gärdet, Stockholms kommun",True,True,5934579,6350000,7,105833,2024-09-11
"https://www.hemnet.se/salda/lagenhet-2rum-vasastan-stockholms-kommun-birger-jarlsgatan-103b,-3-tr-4588552872030823078",Birger Jarlsgatan 103B,52.0,2.0,2639,"Vasastan, Stockholms kommun",True,False,5887850,6300000,7,121154,2024-09-11
"https://www.hemnet.se/salda/lagenhet-1,5rum-liljeholmen-stockholms-kommun-liljeholmsvagen-32-3608598138847046872",Liljeholmsvägen 32,40.0,1.5,2844,"Liljeholmen, Stockholms kommun",True,True,2991071,3350000,12,83750,2024-09-11
"https://www.hemnet.se/salda/lagenhet-1rum-alvsjo-orby-stockholms-kommun-gamla-huddingevagen-440,-van-3-3-3553703684590161687",Gamla Huddingevägen 440,33.0,1.0,1477,"Älvsjö - Örby, Stockholms kommun",False,False,1795000,1795000,0,54394,2024-09-11
"https://www.hemnet.se/salda/lagenhet-2,5rum-lilla-essingen-stockholms-kommun-disponentgatan-6-3434370823076170723",Disponentgatan 6,62.0,2.5,4167,"Lilla Essingen, Stockholms kommun",True,True,5300000,5300000,0,85484,2024-09-11
https://www.hemnet.se/salda/lagenhet-1rum-enskede-arsta-skarpnack-stockholms-kommun-johan-printz-vag-32-2770569920048720470,Johan printz väg 32,22.0,1.0,1733,"Johanneshov, Stockholms kommun",False,False,1601941,1650000,3,75000,2024-09-11
https://www.hemnet.se/salda/lagenhet-2rum-vasastan-stockholms-kommun-roslagsgatan-35a-2697813145284578138,Roslagsgatan 35A,49.0,2.0,2635,"Vasastan, Stockholms kommun",True,True,5500000,6050000,10,123469,2024-09-11
"https://www.hemnet.se/salda/lagenhet-2,5rum-sodermalm-maria-hogalid-stockholms-kommun-folkskolegatan-3-2662658510605392813",Folkskolegatan 3,52.0,2.5,3703,"Södermalm - Maria Högalid, Stockholms kommun",False,True,3980582,4100000,3,78846,2024-09-11
https://www.hemnet.se/salda/lagenhet-3rum-aspudden-ornsberg-stockholms-kommun-ivar-vidfamnes-gata-4-2291458881689513919,Ivar vidfamnes gata 4,56.0,3.0,3583,"Aspudden/Örnsberg, Stockholms kommun",False,True,3983050,4700000,18,83929,2024-09-11
https://www.hemnet.se/salda/lagenhet-3rum-kungsholmen-stockholms-kommun-arbetargatan-33c-1392395430929875104,Arbetargatan 33C,67.0,3.0,4388,"Kungsholmen, Stockholms kommun",True,True,6666666,7000000,5,104478,2024-09-11
https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-sofia-stockholms-kommun-asogatan-192-1289936865194657342,Åsögatan 192,43.5,2.0,2689,"Södermalm - Sofia, Stockholms kommun",True,False,3902654,4410000,13,101379,2024-09-11
https://www.hemnet.se/salda/lagenhet-2rum-gardet-stockholms-kommun-lojtnantsgatan-4-1009219808173379212,Löjtnantsgatan 4,57.0,2.0,3796,"Gärdet, Stockholms kommun",True,True,6960784,7100000,2,124561,2024-09-11
"https://www.hemnet.se/salda/lagenhet-3rum-kungsholmen-nedre-kungsholmen-stockholms-kommun-sysslomansgatan-22,-8tr-160384116660275120",Sysslomansgatan 22,63.0,3.0,4156,"Kungsholmen/ Nedre Kungsholmen, Stockholms kommun",True,True,5995370,6475000,8,102778,2024-09-11
"https://www.hemnet.se/salda/lagenhet-2rum-vasastan-stockholms-kommun-upplandsgatan-11,-3tr-16588428763915815",Upplandsgatan 11,64.0,2.0,3384,"Vasastan, Stockholms kommun",True,False,7393162,8650000,17,135156,2024-09-11
"https://www.hemnet.se/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-john-bergs-plan-8,-4tr-8875704514278625291",John Bergs Plan 8,36.0,2.0,3027,"Kungsholmen, Stockholms kommun",True,True,3548387,4400000,24,122222,2024-09-10
"https://www.hemnet.se/salda/lagenhet-1,5rum-kungsholmen-stockholms-kommun-kronobergsgatan-16,-2tr-8454500431762129933",Kronobergsgatan 16,32.0,1.5,1568,"Kungsholmen, Stockholms kommun",True,True,3350427,3920000,17,122500,2024-09-10
https://www.hemnet.se/salda/lagenhet-1rum-lilla-essingen-stockholms-kommun-disponentgatan-2-4750594615887655367,Disponentgatan 2,25.0,1.0,1100,"Lilla essingen, Stockholms kommun",True,True,2392857,2680000,12,107200,2024-09-10
https://www.hemnet.se/salda/lagenhet-4rum-hammarby-sjostad-stockholms-kommun-hammarby-alle-119-4230234020677243056,Hammarby Allé 119,91.0,4.0,6063,"Hammarby Sjöstad, Stockholms kommun",True,False,7000000,7000000,0,76923,2024-09-10
https://www.hemnet.se/salda/lagenhet-2rum-blackeberg-stockholms-kommun-bjornsonsgatan-58-2272587807452979363,Björnsonsgatan 58,49.0,2.0,3436,"Blackeberg, Stockholms kommun",True,True,2201834,2400000,9,48980,2024-09-10
"https://www.hemnet.se/salda/lagenhet-3rum-kungsholmen-stockholms-kommun-birger-sjobergs-vag-3,-5tr-1725666764872576875",Birger Sjöbergs Väg 3,74.0,3.0,3947,"Kungsholmen, Stockholms kommun",True,True,7149532,7650000,7,103378,2024-09-10
https://www.hemnet.se/salda/lagenhet-2rum-bjorkhagen-stockholms-kommun-karlskronavagen-6-d-145787702286416969,Karlskronavägen 6 D,58.5,2.0,5234,"Björkhagen, Stockholms kommun",True,False,2795000,2795000,0,47778,2024-09-10
https://www.hemnet.se/salda/lagenhet-2rum-nedre-gardet-ostermalm-stockholms-kommun-skeppargatan-102-1281107736278686906,Skeppargatan 102,36.0,2.0,2429,"Nedre Gärdet/ Östermalm, Stockholms kommun",True,True,4764150,5050000,6,140278,2024-09-10
"https://www.hemnet.se/salda/lagenhet-2rum-vasastan-birkastan-stockholms-kommun-rorstrandsgatan-34a,-o,g,-2-tr-8560880965230709108",Rörstrandsgatan 34A,65.0,2.0,3425,"Vasastan/Birkastan, Stockholms kommun",False,True,7475728,7700000,3,118462,2024-09-10
https://www.hemnet.se/salda/lagenhet-4rum-orby-slott-liseberg-alvsjo-stockholms-kommun-tosterovagen-5-1050218834067638797,Tosterövägen 5,83.5,4.0,6636,"Örby Slott/liseberg/älvsjö, Stockholms kommun",False,False,3093457,3310000,7,39641,2024-09-10
"https://www.hemnet.se/salda/lagenhet-2rum-vasastan-stockholms-kommun-dobelnsgatan-95,-6tr-555506859627962380",Döbelnsgatan 95,39.0,2.0,1192,"Vasastan, Stockholms kommun",True,False,4607843,4700000,2,120513,2024-09-10
https://www.hemnet.se/salda/lagenhet-3rum-vallingby-centrum-stockholms-kommun-fjallnasgatan-6-7844330446986960266,Fjällnäsgatan 6,74.0,3.0,3990,"Vällingby Centrum, Stockholms kommun",False,True,2405660,2550000,6,34459,2024-09-10
https://www.hemnet.se/salda/lagenhet-2rum-bromma-traneberg-stockholms-kommun-odmardsvagen-18-5938927466465063214,Ödmårdsvägen 18,60.0,2.0,2824,"Bromma - Traneberg, Stockholms kommun",False,True,3600917,3925000,9,65417,2024-09-10
https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-hogalid-stockholms-kommun-skinnarviksringen-20-4411764353967138518,Skinnarviksringen 20,56.0,2.0,4744,"Södermalm Högalid, Stockholms kommun",False,True,5470085,6400000,17,114286,2024-09-10
https://www.hemnet.se/salda/lagenhet-1rum-sodermalm-stockholms-kommun-hogalidsgatan-36c-88836991945066521,Högalidsgatan 36C,20.0,1.0,1701,"Södermalm, Stockholms kommun",False,False,2089843,2675000,28,133750,2024-09-10
"https://www.hemnet.se/salda/lagenhet-3rum-vasastan-stockholms-kommun-karlbergsvagen-87,-van-5-av-6-8741977572513431547",Karlbergsvägen 87,64.0,3.0,4141,"Vasastan, Stockholms kommun",True,True,7980769,8300000,4,129688,2024-09-10
"https://www.hemnet.se/salda/lagenhet-6rum-vasastan-stockholms-kommun-vastmannagatan-31,-3-tr-6976945096167085103",Västmannagatan 31,164.0,6.0,5158,"Vasastan, Stockholms kommun",True,True,23000000,23000000,0,140244,2024-09-10
https://www.hemnet.se/salda/lagenhet-3rum-hogdalen-stockholms-kommun-skebokvarnsvagen-317-5888221499932997743,Skebokvarnsvägen 317,60.0,3.0,4354,"Högdalen, Stockholms kommun",False,True,2366071,2650000,12,44167,2024-09-10
https://www.hemnet.se/salda/lagenhet-1rum-sodermalm-hornstull-stockholms-kommun-hogalidsgatan-23-3929474788075254009,Högalidsgatan 23,22.0,1.0,2098,"Södermalm - Hornstull, Stockholms kommun",True,False,2156000,2695000,25,122500,2024-09-10
https://www.hemnet.se/salda/lagenhet-2rum-arsta-stockholms-kommun-eklangsvagen-34-2118817741579655551,Eklångsvägen 34,42.7,2.0,3174,"Årsta, Stockholms kommun",False,True,2589285,2900000,12,67916,2024-09-10
https://www.hemnet.se/salda/lagenhet-1rum-fruangen-stockholms-kommun-alva-myrdals-gata-8-2861599982624842704,Alva Myrdals gata 8,36.0,1.0,2673,"Fruängen, Stockholms kommun",True,True,2009803,2050000,2,56944,2024-09-10
https://www.hemnet.se/salda/lagenhet-2rum-vasastan-stockholms-kommun-torsgrand-6-469728570403900725,Torsgränd 6,45.0,2.0,5216,"Vasastan, Stockholms kommun",True,True,3960396,4000000,1,88889,2024-09-10
https://www.hemnet.se/salda/lagenhet-4rum-norra-djurgardsstaden-stockholms-kommun-labradorgatan-30-6455770679232815329,Labradorgatan 30,89.5,4.0,5094,"Norra Djurgårdsstaden, Stockholms kommun",True,True,10000000,10200000,2,113966,2024-09-10
https://www.hemnet.se/salda/lagenhet-3rum-bromma-mariehall-stockholms-kommun-mariehallsvagen-10-6861931320647964966,Mariehällsvägen 10,78.2,3.0,5569,"Bromma - Mariehäll, Stockholms kommun",True,True,4789719,5125000,7,65537,2024-09-10
"https://www.hemnet.se/salda/lagenhet-1,5rum-sodermalm-sofia-stockholms-kommun-malmgardsvagen-28,-3-tr-1048191555420651799",Malmgårdsvägen 28,39.0,1.5,2627,"Södermalm Sofia, Stockholms kommun",True,True,3500000,4130000,18,105897,2024-09-10
https://www.hemnet.se/salda/lagenhet-3rum-hammarby-sjostad-stockholms-kommun-fredriksdalsgatan-7-1049163442653139607,Fredriksdalsgatan 7,82.5,3.0,5383,"Hammarby Sjöstad, Stockholms kommun",True,True,6971153,7250000,4,87879,2024-09-10
https://www.hemnet.se/salda/lagenhet-1rum-sodermalm-mariatorget-stockholms-kommun-wollmar-yxkullsgatan-38-7834924949145018564,Wollmar yxkullsgatan 38,31.0,1.0,2143,"Södermalm - Mariatorget, Stockholms kommun",True,False,2882882,3200000,11,103226,2024-09-10
"https://www.hemnet.se/salda/lagenhet-2rum-stureby-stockholms-kommun-sagverksgatan-94,-1tr-947653151071745138",Sågverksgatan 94,50.0,2.0,3667,"Stureby, Stockholms kommun",False,False,1995000,1995000,0,39900,2024-09-10
https://www.hemnet.se/salda/lagenhet-2rum-spanga-bromsten-stockholms-kommun-akare-engstroms-vag-7-1192500071308252524,Åkare Engströms Väg 7,44.0,2.0,2746,"Spånga - Bromsten, Stockholms kommun",True,True,2350000,2350000,0,53409,2024-09-10
https://www.hemnet.se/salda/lagenhet-3rum-bromma-annedal-stockholms-kommun-krakel-spektakels-gata-2-4267943391576506782,Krakel Spektakels gata 2,81.0,3.0,5274,"Bromma - Annedal, Stockholms kommun",True,True,4000000,4000000,0,49383,2024-09-10
"https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-katarina-sofia-stockholms-kommun-helgalunden-17,-3-tr-8472347092398569632",Helgalunden 17,36.0,2.0,2072,"Södermalm - Katarina Sofia, Stockholms kommun",False,False,3482142,3900000,12,108333,2024-09-10
"https://www.hemnet.se/salda/lagenhet-3,5rum-vasastan-stockholms-kommun-sigtunagatan-13-5427171543560563908",Sigtunagatan 13,97.0,3.5,6140,"Vasastan, Stockholms kommun",False,True,11981132,12700000,6,130928,2024-09-10
"https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-stockholms-kommun-tralgrand-5a,-1-tr-5161021547749734817",Trålgränd 5A,67.0,2.0,3746,"Södermalm, Stockholms kommun",True,True,5294117,5400000,2,80597,2024-09-10
https://www.hemnet.se/salda/lagenhet-2rum-reimersholme-stockholms-kommun-anders-reimers-vag-17-4496881175553322414,Anders Reimers väg 17,55.0,2.0,3948,"Reimersholme, Stockholms kommun",True,True,5508474,6500000,18,118182,2024-09-10
https://www.hemnet.se/salda/lagenhet-3rum-sodermalm-sofo-stockholms-kommun-narkesgatan-4-1558205435001392862,Närkesgatan 4,69.0,3.0,2376,"Södermalm - SoFo, Stockholms kommun",True,True,7961165,8200000,3,118841,2024-09-10
"https://www.hemnet.se/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-kungsholmsgatan-9,-van-2-1951860481485783397",Kungsholmsgatan 9,28.5,2.0,3141,"Kungsholmen, Stockholms kommun",True,False,2850000,2850000,0,100000,2024-09-10
"https://www.hemnet.se/salda/lagenhet-3rum-hornstull-stockholms-kommun-folkskolegatan-22-c,-3-tr-mot-garden-2313215407822920190",Folkskolegatan 22 C,78.0,3.0,4250,"Hornstull, Stockholms kommun",True,True,6478260,7450000,15,95513,2024-09-10
"https://www.hemnet.se/salda/lagenhet-1,5rum-kungsholmen-stockholms-kommun-ernst-ahlgrens-vag-6-4984062642476173069",Ernst Ahlgrens väg 6,40.0,1.5,2556,"Kungsholmen, Stockholms kommun",False,True,3504672,3750000,7,93750,2024-09-10
"https://www.hemnet.se/salda/lagenhet-1,5rum-telefonplan-stockholms-kommun-lm-ericssons-vag-24,-2-tr-4640676045962480869",LM Ericssons väg 24,34.0,1.5,1714,"Telefonplan, Stockholms kommun",True,False,2495495,2770000,11,81471,2024-09-10
https://www.hemnet.se/salda/lagenhet-3rum-fruangen-stockholms-kommun-vantorsvagen-274-9086147508398151651,Vantörsvägen 274,70.0,3.0,4331,"Fruängen, Stockholms kommun",True,True,3592233,3700000,3,52857,2024-09-10
https://www.hemnet.se/salda/lagenhet-1rum-vasastan-birkastan-stockholms-kommun-rorstrandsgatan-56b-6611009900281074045,Rörstrandsgatan 56B,34.0,1.0,2435,"Vasastan - Birkastan, Stockholms kommun",True,False,3762376,3800000,1,111765,2024-09-10
"https://www.hemnet.se/salda/lagenhet-3rum-vasastan-stockholms-kommun-hagagatan-17a,-4tr-657448917893221183",Hagagatan 17A,77.0,3.0,4068,"Vasastan, Stockholms kommun",True,True,6923076,7200000,4,93506,2024-09-10
