link,exact_address,price,size,rooms,floor,monthly_fee,price_per_sqm,location,has_elevator,has_balcony,latitude,longitude
https://www.hemnet.se/bostad/lagenhet-3rum-stockholms-kommun-oskarslundsbacken-8-21299052,Oskarslundsbacken 8,5940000,80.0,3.0,1,5852,74250,"Stockholm, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-5rum-stockholms-kommun-oskarslundsbacken-36-19664958,Oskarslundsbacken 36,9840000,115.0,5.0,4,7713,85565,"Stockholm, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-5rum-stockholms-kommun-oskarslundsbacken-36-19197776,Oskarslundsbacken 36,9340000,122.0,5.0,0,8046,76557,"Stockholm, Stockholms kommun",True,False,,
https://www.hemnet.se/bostad/lagenhet-4rum-stockholms-kommun-radisvagen-80-a-21304047,Rädisvägen 80 A,3490000,93.0,4.0,0,5883,37527,"Hässelby, Stockholms kommun",True,False,,
https://www.hemnet.se/bostad/lagenhet-3rum-stockholms-kommun-backtimjegrand-3-18805357,Backtimjegränd 3,5490000,101.0,3.0,4,6139,54356,"Hässelby, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-3rum-stockholms-kommun-backtimjegrand-3-21304045,Backtimjegränd 3,3290000,77.0,3.0,2,5119,42727,"Hässelby, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-4rum-stockholms-kommun-backtimjegrand-3-21281444,Backtimjegränd 3,3590000,94.0,4.0,1,5927,38191,"Hässelby, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-1rum-stockholms-kommun-radisvagen-80b-18805495,Rädisvägen 80B,1990000,53.0,1.0,0,3927,37547,"Hässelby, Stockholms kommun",True,False,,
https://www.hemnet.se/bostad/lagenhet-1rum-vasastan-stockholms-kommun-vulcanusgatan-4-21395313,Vulcanusgatan 4,2750000,27.0,1.0,1,2282,101852,"Vasastan, Stockholms kommun",True,False,,
"https://www.hemnet.se/bostad/lagenhet-4,5rum-vasastan-stockholms-kommun-vegagatan-3-20696599",Vegagatan 3,17000000,125.0,4.5,2,4586,136000,"Vasastan, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-1rum-vasastan-stockholms-kommun-roslagsgatan-58b,-3-tr-20876958",Roslagsgatan 58B,3795000,33.0,1.0,3,2337,115000,"Vasastan, Stockholms kommun",False,True,,
"https://www.hemnet.se/bostad/lagenhet-1rum-spanga-tensta-stockholms-kommun-mellingebacken-20,-1102-297-21303140",Mellingebacken 20,1449000,41.0,1.0,1,3388,35341,"Spånga/Tensta, Stockholms kommun",True,False,,
https://www.hemnet.se/bostad/lagenhet-4rum-vasastan-birkastan-stockholms-kommun-bravallagatan-6-21321158,Bråvallagatan 6,10750000,89.0,4.0,3,5116,120787,"Vasastan/Birkastan, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-3rum-hagsatra-stockholms-kommun-frovigatan-24-21340228,Frövigatan 24,1995000,66.0,3.0,1,3988,30227,"Hagsätra, Stockholms kommun",False,False,,
"https://www.hemnet.se/bostad/lagenhet-1,5rum-stureby-stockholms-kommun-tussmotevagen-120e-21347877",Tussmötevägen 120E,2495000,37.0,1.5,1,3613,67432,"Stureby, Stockholms kommun",True,False,,
"https://www.hemnet.se/bostad/lagenhet-7rum-kungsholmen-stockholms-kommun-lustgardsgatan-16,-8-9tr-21328808",Lustgårdsgatan 16,16750000,181.0,7.0,9,4456,92541,"Kungsholmen, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-abrahamsberg-stockholms-kommun-gustav-iii-s-vag-37-21360706,Gustav III:s väg 37,2900000,53.0,2.0,1,4121,54717,"Abrahamsberg, Stockholms kommun",False,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-alvsjo-stockholms-kommun-spikskogatan-16-21363461,Spikskogatan 16,3295000,61.0,2.0,2,4167,54016,"Älvsjö, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-3rum-vasastaden-stockholms-kommun-tomtebogatan-13,-1tr-21366196",Tomtebogatan 13,13750000,101.0,3.0,1,5089,136139,"Vasastaden, Stockholms kommun",True,False,,
https://www.hemnet.se/bostad/lagenhet-2rum-enskede-stockholms-kommun-sockenvagen-389-21373980,Sockenvägen 389,2750000,41.0,2.0,3,3560,67073,"Enskede, Stockholms kommun",False,False,,
https://www.hemnet.se/bostad/lagenhet-1rum-ostermalm-gardet-stockholms-kommun-tegeluddsvagen-30-21373915,Tegeluddsvägen 30,2795000,26.0,1.0,7,1906,107500,"Östermalm / Gärdet, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-bromma-norra-angby-stockholms-kommun-stora-angby-alle-1a-21374515,Stora Ängby Allé 1A,2595000,39.0,2.0,1,3646,66538,"Bromma - Norra Ängby, Stockholms kommun",False,False,,
https://www.hemnet.se/bostad/lagenhet-4rum-grondal-stockholms-kommun-storsegelvagen-12-21374729,Storsegelvägen 12,6495000,90.0,4.0,3,5867,72167,"Gröndal, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-kungsholmen-stockholms-kommun-svarvargatan-11-21374783,Svarvargatan 11,4295000,48.0,2.0,2,3400,89479,"Kungsholmen, Stockholms kommun",True,False,,
"https://www.hemnet.se/bostad/lagenhet-1,5rum-gardet-stockholms-kommun-vartavagen-59,-4tr-21374882",Värtavägen 59,3750000,42.0,1.5,4,1932,89286,"Gärdet, Stockholms kommun",False,False,,
https://www.hemnet.se/bostad/lagenhet-4rum-liljeholmskajen-arstaberg-stockholms-kommun-arstaskogs-vag-7a-21374932,Årstaskogs väg 7A,4995000,76.0,4.0,1,4738,65724,"Liljeholmskajen/Årstaberg, Stockholms kommun",True,False,,
https://www.hemnet.se/bostad/lagenhet-2rum-vasastan-stockholms-kommun-sveavagen-95-frejgatan-53-21378594,Sveavägen 95/Frejgatan 53,4700000,44.5,2.0,3,2433,105618,"Vasastan, Stockholms kommun",True,False,,
https://www.hemnet.se/bostad/lagenhet-2rum-vallingby-centrum-stockholms-kommun-jamtlandsgatan-100-21368817,Jämtlandsgatan 100,1895000,58.0,2.0,3,4757,32672,"Vällingby  Centrum, Stockholms kommun",False,False,,
https://www.hemnet.se/bostad/lagenhet-3rum-johannesfred-stockholms-kommun-granbacken-7a-21388715,Granbacken 7a,3895000,77.0,3.0,1,6023,50584,"Johannesfred, Stockholms kommun",False,False,,
https://www.hemnet.se/bostad/lagenhet-2rum-skarpnack-stockholms-kommun-pilotgatan-15-21392753,Pilotgatan 15,1995000,61.5,2.0,2,4674,32439,"Skarpnäck, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-alvsjo-stockholms-kommun-spikskogatan-18-21394148,Spikskogatan 18,2995000,52.0,2.0,1,3916,57596,"Älvsjö, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-2rum-gardet-ostermalm-stockholms-kommun-furusundsgatan-21b,-1tr-21394390",Furusundsgatan 21B,3395000,36.0,2.0,1,3924,94306,"Gärdet - Östermalm, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-2rum-vasastan-roda-bergen-stockholms-kommun-falugatan-18,-3tr-21394382",Falugatan 18,5395000,43.0,2.0,3,3133,125465,"Vasastan - Röda Bergen, Stockholms kommun",False,False,,
https://www.hemnet.se/bostad/lagenhet-2rum-vasastan-stockholms-kommun-dalagatan-90-21394604,Dalagatan 90,6250000,64.0,2.0,4,3590,97656,"Vasastan, Stockholms kommun",True,False,,
https://www.hemnet.se/bostad/lagenhet-3rum-norrmalm-vasastan-stockholms-kommun-kammakargatan-64b-21394584,Kammakargatan 64B,8750000,71.0,3.0,1,4248,123239,"Norrmalm/ Vasastan, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-stureby-stockholms-kommun-tussmotevagen-134c-21300972,Tussmötevägen 134c,3250000,51.0,2.0,3,4015,63725,"Stureby, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-spanga-bromsten-stockholms-kommun-skogangsvagen-31d-21394719,Skogängsvägen 31D,2095000,51.0,2.0,3,3939,41078,"Spånga - Bromsten, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-1rum-vasastan-s-t-eriksplan-stockholms-kommun-sankt-eriksgatan-92-21394503,Sankt Eriksgatan 92,2995000,26.0,1.0,2,1202,115192,"Vasastan - S:t Eriksplan, Stockholms kommun",True,False,,
https://www.hemnet.se/bostad/lagenhet-2rum-larkstan-ostermalm-stockholms-kommun-uggelviksgatan-13-21394620,Uggelviksgatan 13,10995000,83.0,2.0,2,3872,132470,"Lärkstan - Östermalm, Stockholms kommun",False,True,,
"https://www.hemnet.se/bostad/lagenhet-2rum-vasastan-stockholms-kommun-odengatan-36-b,-3tr-21394618",Odengatan 36 B,6700000,55.0,2.0,3,2653,121818,"Vasastan, Stockholms kommun",False,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-ostermalm-stockholms-kommun-skeppargatan-39-21394616,Skeppargatan 39,6950000,54.0,2.0,1,2006,128704,"Östermalm, Stockholms kommun",False,False,,
https://www.hemnet.se/bostad/lagenhet-2rum-gardet-stockholms-kommun-furusundsgatan-12-21394933,Furusundsgatan 12,4000000,41.0,2.0,0,2263,97561,"Gärdet, Stockholms kommun",True,False,,
"https://www.hemnet.se/bostad/lagenhet-3rum-akalla-stockholms-kommun-borgagatan-8,-5-tr-21394924",Borgågatan 8,1990000,73.0,3.0,5,5437,27260,"Akalla, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-3rum-vasastan-stockholms-kommun-tomtebogatan-13b-21395083,Tomtebogatan 13B,10500000,86.0,3.0,2,4422,122093,"Vasastan, Stockholms kommun",False,True,,
https://www.hemnet.se/bostad/lagenhet-1rum-orby-stockholms-kommun-turingevagen-42-21374610,Turingevägen 42,1525000,25.0,1.0,2,2244,61000,"Örby, Stockholms kommun",False,False,,
https://www.hemnet.se/bostad/lagenhet-2rum-midsommarkransen-stockholms-kommun-midsommarparken-5a-21369786,Midsommarparken 5A,2650000,40.0,2.0,1,3139,66250,"Midsommarkransen, Stockholms kommun",False,False,,
"https://www.hemnet.se/bostad/lagenhet-2rum-ostermalm-stockholms-kommun-styrmansgatan-52,-5tr-21394310",Styrmansgatan 52,6250000,50.0,2.0,5,3678,125000,"Östermalm, Stockholms kommun",True,False,,
https://www.hemnet.se/bostad/lagenhet-4rum-telefonplan-stockholms-kommun-mobilgatan-1a-20506935,Mobilgatan 1A,7915000,87.0,4.0,1,6627,90977,"Telefonplan, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-4rum-ostermalm-stockholms-kommun-engelbrektsgatan-4-21394374,Engelbrektsgatan 4,20500000,137.0,4.0,1,3965,149635,"Östermalm, Stockholms kommun",False,False,,
https://www.hemnet.se/bostad/lagenhet-3rum-varberg-stockholms-kommun-varholmsbackarna-90-21355161,Vårholmsbackarna 90,1990000,82.0,3.0,1,7232,24268,"Vårberg, Stockholms kommun",False,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-vasastan-stockholms-kommun-drottninggatan-114a-21394563,Drottninggatan 114A,6750000,66.0,2.0,2,2880,102273,"Vasastan, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-3rum-arsta-stockholms-kommun-arstavagen-69-21357599,Årstavägen 69,3495000,57.0,3.0,3,4882,61316,"Årsta, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-3rum-vallingby-parkstad-stockholms-kommun-ostersundsgatan-8,-1-tr-21347984",Östersundsgatan 8,3250000,75.0,3.0,1,5449,43333,"Vällingby Parkstad, Stockholms kommun",False,False,,
https://www.hemnet.se/bostad/lagenhet-3rum-bromma-mariehall-stockholms-kommun-alpvagen-17-21394414,Alpvägen 17,4300000,83.0,3.0,1,4816,51807,"Bromma-Mariehäll, Stockholms kommun",False,False,,
https://www.hemnet.se/bostad/lagenhet-4rum-ostermalm-stockholms-kommun-nybrogatan-15-20953195,Nybrogatan 15,21500000,143.0,4.0,1,7398,150350,"Östermalm, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-larsboda-stockholms-kommun-filipstadsbacken-70-21289490,Filipstadsbacken 70,2100000,58.5,2.0,7,4420,35897,"Larsboda, Stockholms kommun",True,False,,
https://www.hemnet.se/bostad/lagenhet-2rum-vasastan-city-norrmalm-stockholms-kommun-tegnergatan-17-21344174,Tegnérgatan 17,5995000,53.0,2.0,1,1080,113113,"Vasastan - City/Norrmalm, Stockholms kommun",False,False,,
https://www.hemnet.se/bostad/lagenhet-2rum-fruangen-stockholms-kommun-elsa-borgs-gata-48-21347921,Elsa Borgs gata 48,2700000,56.0,2.0,3,5175,48214,"Fruängen, Stockholms kommun",False,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-telefonplan-midsommarkransen-stockholms-kommun-tellusborgsvagen-100-21352690,Tellusborgsvägen 100,3250000,43.0,2.0,4,3085,75581,"Telefonplan - Midsommarkransen, Stockholms kommun",True,False,,
"https://www.hemnet.se/bostad/lagenhet-3rum-liljeholmskajen-stockholms-kommun-vingardsgatan-44,-4-tr-21364537",Vingårdsgatan 44,5695000,71.0,3.0,4,4250,80211,"Liljeholmskajen, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-3rum-sodermalm-sofia-stockholms-kommun-vintertullstorget-10-21358666,Vintertullstorget 10,6995000,86.5,3.0,1,5748,80867,"Södermalm Sofia, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-3rum-vallingby-centrum-stockholms-kommun-vittangigatan-49-21370344,Vittangigatan 49,2295000,69.0,3.0,1,5678,33261,"Vällingby Centrum, Stockholms kommun",False,True,,
"https://www.hemnet.se/bostad/lagenhet-1rum-vasastan-odenplan-stockholms-kommun-surbrunnsgatan-55,-6-tr-21374031",Surbrunnsgatan 55,3495000,30.0,1.0,6,2362,116500,"Vasastan - Odenplan, Stockholms kommun",True,False,,
"https://www.hemnet.se/bostad/lagenhet-1,5rum-midsommarkransen-telefonplan-stockholms-kommun-midsommargrand-9-21377118",Midsommargränd 9,2695000,44.0,1.5,1,2087,61250,"Midsommarkransen/Telefonplan, Stockholms kommun",True,False,,
"https://www.hemnet.se/bostad/lagenhet-3,5rum-annedal-bromma-stockholms-kommun-tappvagen-31-f-21383966",Tappvägen 31 F,5495000,82.0,3.5,1,5094,67012,"Annedal - Bromma, Stockholms kommun",True,False,,
https://www.hemnet.se/bostad/lagenhet-4rum-ulsunda-bromma-stockholms-kommun-ulvsundavagen-36a-21394006,Ulvsundavägen 36A,5495000,75.0,4.0,3,5113,73267,"Ulsunda / Bromma, Stockholms kommun",False,False,,
https://www.hemnet.se/bostad/lagenhet-3rum-alvsjostaden-stockholms-kommun-kabelverksgatan-44-21394121,Kabelverksgatan 44,4495000,80.0,3.0,2,5434,56188,"Älvsjöstaden, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-1,5rum-alvsjo-stockholms-kommun-alvsjo-stationsgata-14-21393515",Älvsjö Stationsgata 14,2450000,39.0,1.5,1,3619,62821,"Älvsjö, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-4rum-vasastan-hagastaden-stockholms-kommun-halsingegatan-56-21394370,Hälsingegatan 56,8195000,79.0,4.0,2,5060,103734,"Vasastan - Hagastaden, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-4rum-spanga-bromsten-stockholms-kommun-erik-tegels-vag-25-21394314,Erik Tegels väg 25,2275000,70.0,4.0,2,5094,32500,"Spånga - Bromsten, Stockholms kommun",False,True,,
"https://www.hemnet.se/bostad/lagenhet-3rum-vasastan-birkastan-stockholms-kommun-vikingagatan-7,-4tr-21394380",Vikingagatan 7,8495000,71.0,3.0,4,4159,119648,"Vasastan - Birkastan, Stockholms kommun",True,False,,
https://www.hemnet.se/bostad/lagenhet-2rum-kungsholmen-stora-essingen-stockholms-kommun-essingetorget-42-van-3-3-21394345,Essingetorget 42 vån 3/3,2995000,39.0,2.0,3,2225,76795,"Kungsholmen - Stora Essingen, Stockholms kommun",False,False,,
https://www.hemnet.se/bostad/lagenhet-2rum-telefonplan-midsommarkransen-stockholms-kommun-responsgatan-5-21352688,Responsgatan 5,3995000,53.0,2.0,2,2990,75377,"Telefonplan - Midsommarkransen, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-hagerstensasen-stockholms-kommun-sparbanksvagen-48-21393163,Sparbanksvägen 48,2800000,45.0,2.0,3,4597,62222,"Hägerstensåsen, Stockholms kommun",False,True,,
https://www.hemnet.se/bostad/lagenhet-3rum-brommaplan-stockholms-kommun-kladesvagen-30-21394249,Klädesvägen 30,3995000,81.0,3.0,1,6816,49321,"Brommaplan, Stockholms kommun",False,False,,
https://www.hemnet.se/bostad/lagenhet-1rum-bagarmossen-stockholms-kommun-bergsradsvagen-34-21394278,Bergsrådsvägen 34,1595000,19.0,1.0,1,1653,83947,"Bagarmossen, Stockholms kommun",False,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-midsommarkransen-telefonplan-stockholms-kommun-pingstvagen-19-21391015,Pingstvägen 19,2750000,35.0,2.0,1,3206,78571,"Midsommarkransen/Telefonplan, Stockholms kommun",False,False,,
https://www.hemnet.se/bostad/lagenhet-1rum-kungsholmen-nedre-kungsholmen-stockholms-kommun-kungsholmsgatan-13-21391837,Kungsholmsgatan 13,2495000,24.0,1.0,2,2577,103958,"Kungsholmen/ Nedre Kungsholmen, Stockholms kommun",True,False,,
"https://www.hemnet.se/bostad/lagenhet-1,5rum-midsommarkransen-stockholms-kommun-svandammsvagen-17a-21365330",Svandammsvägen 17A,2695000,42.0,1.5,1,3379,64167,"Midsommarkransen, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-telefonplan-stockholms-kommun-mejselvagen-42-18946711,Mejselvägen 42,2700000,46.0,2.0,1,3867,58696,"Telefonplan, Stockholms kommun",False,True,,
https://www.hemnet.se/bostad/lagenhet-1rum-ostermalm-gardet-stockholms-kommun-smedsbacksgatan-32-18572957,Smedsbacksgatan 32,2295000,25.0,1.0,0,1540,91800,"Östermalm / Gärdet, Stockholms kommun",True,False,,
"https://www.hemnet.se/bostad/lagenhet-2rum-enskede-stockholms-kommun-getfotsvagen-5,-3tr-21243315",Getfotsvägen 5,2950000,52.0,2.0,3,4278,56731,"Enskede, Stockholms kommun",False,True,,
"https://www.hemnet.se/bostad/lagenhet-3rum-bromma-annedal-stockholms-kommun-suddagummans-gata-10,-van-2-21290086",Suddagummans gata 10,3995000,79.0,3.0,2,5423,50570,"Bromma - Annedal, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-1rum-enskede-svedmyra-stockholms-kommun-brevvagen-6-21297684,Brevvägen 6,2050000,31.0,1.0,3,3274,66129,"Enskede - Svedmyra, Stockholms kommun",True,False,,
https://www.hemnet.se/bostad/lagenhet-1rum-hasselby-gard-stockholms-kommun-enspannargatan-12a-21307681,Enspännargatan 12A,1395000,33.0,1.0,1,3517,42273,"Hässelby Gård, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-3rum-enskede-stureby-stockholms-kommun-skonviksvagen-293-21315885,Skönviksvägen 293,4995000,85.0,3.0,3,6903,58765,"Enskede - Stureby, Stockholms kommun",False,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-soderberga-stockholms-kommun-soderberga-alle-18-21319830,Söderberga Allé 18,1895000,55.0,2.0,0,3970,34455,"Söderberga, Stockholms kommun",True,False,,
https://www.hemnet.se/bostad/lagenhet-3rum-stureby-stockholms-kommun-backaskiftsvagen-70-21344074,Bäckaskiftsvägen 70,3350000,63.0,3.0,1,3462,53175,"Stureby, Stockholms kommun",False,True,,
https://www.hemnet.se/bostad/lagenhet-1rum-bagarmossen-stockholms-kommun-bergsradsvagen-16-21384979,Bergsrådsvägen 16,1495000,19.0,1.0,1,1653,78684,"Bagarmossen, Stockholms kommun",False,True,,
https://www.hemnet.se/bostad/lagenhet-1rum-hagerstensasen-stockholms-kommun-inteckningsvagen-56-21385068,Inteckningsvägen 56,1895000,25.0,1.0,1,1921,75800,"Hägerstensåsen, Stockholms kommun",False,False,,
https://www.hemnet.se/bostad/lagenhet-2rum-satra-stockholms-kommun-satragardsvagen-4d-21386683,Sätragårdsvägen 4D,2250000,50.0,2.0,1,4585,45000,"Sätra, Stockholms kommun",False,True,,
https://www.hemnet.se/bostad/lagenhet-4rum-sodermalm-stockholms-kommun-fatburs-kvarngata-4-21389470,Fatburs kvarngata 4,6995000,82.0,4.0,4,6446,85305,"Södermalm, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-1,5rum-midsommarkransen-telefonplan-stockholms-kommun-tellusborgsvagen-90-21389108",Tellusborgsvägen 90,2595000,37.0,1.5,1,2730,70135,"Midsommarkransen/Telefonplan, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-3rum-midsommarkransen-telefonplan-stockholms-kommun-kyndelsmassogrand-12-21391149,Kyndelsmässogränd 12,3845000,54.5,3.0,3,4826,70550,"Midsommarkransen - Telefonplan, Stockholms kommun",False,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-vallingby-centrum-stockholms-kommun-kirunagatan-52-360-21391497,Kirunagatan 52 (360),1995000,32.0,2.0,1,2181,62344,"Vällingby Centrum, Stockholms kommun",True,False,,
https://www.hemnet.se/bostad/lagenhet-1rum-hasselby-norra-villastad-stockholms-kommun-blomsterkungsvagen-116a-21393528,Blomsterkungsvägen 116A,1195000,34.9,1.0,2,3220,34241,"Hässelby Norra Villastad, Stockholms kommun",True,False,,
https://www.hemnet.se/bostad/lagenhet-2rum-aspudden-stockholms-kommun-hertigvagen-8-21393961,Hertigvägen 8,4700000,58.0,2.0,3,3398,81034,"Aspudden, Stockholms kommun",False,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-kungsholmen-stockholms-kommun-kristinebergs-slottsvag-1-21393711,Kristinebergs slottsväg 1,3295000,42.0,2.0,1,3311,78452,"Kungsholmen, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-2rum-bromma-mariehall-stockholms-kommun-klintbacken-1,-van-3-3-21394014",Klintbacken 1,2795000,41.5,2.0,3,2746,67349,"Bromma - Mariehäll, Stockholms kommun",False,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-farsta-stockholms-kommun-gunnarskogsgatan-10-21272903,Gunnarskogsgatan 10,2495000,67.0,2.0,0,4573,37239,"Farsta, Stockholms kommun",True,False,,
https://www.hemnet.se/bostad/lagenhet-2rum-sodermalm-stockholms-kommun-timotejgatan-5-21394084,Timotejgatan 5,3995000,41.0,2.0,2,2555,97439,"Södermalm, Stockholms kommun",False,False,,
"https://www.hemnet.se/bostad/lagenhet-3rum-vasastan-odenplan-stockholms-kommun-upplandsgatan-49,-4tr-21394096",Upplandsgatan 49,6500000,64.0,3.0,4,3494,101563,"Vasastan - Odenplan, Stockholms kommun",True,False,,
"https://www.hemnet.se/bostad/lagenhet-3rum-vasastan-birkastan-stockholms-kommun-sankt-eriksgatan-65,-9tr-21394092",Sankt Eriksgatan 65,7990000,96.0,3.0,9,4951,83229,"Vasastan - Birkastan, Stockholms kommun",True,False,,
