exact_address,price,size,rooms,floor,monthly_fee,price_per_sqm,has_elevator,has_balcony,latitude,longitude,date,year,month,season,months_since_sale,location_avg_price_per_sqm,rooms_per_sqm,is_central,main_neighborhood,sub_neighborhood,predicted_ending_price
"Borgarfjordsgatan 21 B, våning 3",2300000.0,52.0,2.0,3.0,4147.0,44231.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,31429.782424413675,0.038461538461538464,0,kista,central,1945660.9
Rorgängargatan 15a,4995000.0,66.0,2.0,9.0,4014.0,75682.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,81976.21674635283,0.030303030303030304,0,hammarby sjöstad,central,5315398.5
Fridhemsgatan 16,3250000.0,34.0,2.0,0.0,2682.0,95588.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,106695.5643549364,0.058823529411764705,0,kungsholmen,central,3560754.2
"Nioörtsvägen 28B, 2 tr",4995000.0,76.8,3.0,2.0,6097.0,65039.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,78291.57294554585,0.0390625,0,midsommarkransen,central,6059714.5
Tummelisas gata 3,2095000.0,36.0,1.5,1.0,3062.0,58194.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,51851.851851851854,0.041666666666666664,0,bromma,annedal,2297901.2
"Hildebergsvägen 2, 2tr",5995000.0,95.0,4.0,2.0,6489.0,63105.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,77381.6495851635,0.042105263157894736,0,liljeholmskajen,central,7236382.0
"Hövdingagatan 5A, vån 4 av 4",3995000.0,56.0,3.0,4.0,4120.0,71339.0,False,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,84728.12365293429,0.05357142857142857,0,aspudden,central,5036367.0
Fatburs brunnsgata 31,4750000.0,66.5,3.0,1.0,4564.0,71429.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,101836.73469387754,0.045112781954887216,0,södermalm maria,central,6917506.5
"Rutger Fuchsgatan 4A, ÖG, vån 4/4",2995000.0,30.0,1.0,4.0,1835.0,99833.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,100883.04295325169,0.03333333333333333,0,södermalm,central,3031623.5
Brännkyrkagatan 54 B,6995000.0,70.0,2.0,1.0,3938.0,99929.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,108961.01136725805,0.02857142857142857,0,stockholm,central,7177596.0
Agnes Lagerstedts gata 12,3495000.0,70.0,3.0,4.0,5157.0,49929.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,49351.68417240131,0.04285714285714286,0,fruängen,central,3309633.0
"Tegelbruksvägen 8B, vån 2 av 3",3495000.0,57.0,2.0,2.0,2694.0,61316.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,78291.57294554585,0.03508771929824561,0,midsommarkransen,central,4218184.0
Majrovägen 15,1995000.0,34.0,2.0,1.0,3551.0,58676.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,52359.05044510386,0.058823529411764705,0,enskede,gubbängen,2215600.8
Östrandsvägen 78A,3395000.0,74.0,3.0,1.0,4511.0,45878.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,65210.98459477562,0.04054054054054054,0,stureby,central,4367117.0
Fågeltorget 169,6995000.0,92.0,4.0,3.0,5421.0,76033.0,False,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,84728.12365293429,0.043478260869565216,0,aspudden,central,7906065.5
Slätbaksvägen 6,2495000.0,44.5,2.0,1.0,2427.0,56067.0,False,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,61380.60846614972,0.0449438202247191,0,årsta,central,2936267.5
Torsten Alms Gata 17,3995000.0,59.0,2.0,1.0,3000.0,67712.0,False,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,84728.12365293429,0.03389830508474576,0,aspudden,central,4604377.5
Masugnsvägen 54,4795000.0,75.0,3.0,3.0,5475.0,63933.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,69978.61724875268,0.04,0,mariehäll,central,4617106.0
"Hornsgatan 150B, vån 4",4995000.0,60.5,2.5,4.0,2672.0,82562.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,100883.04295325169,0.04132231404958678,0,södermalm,central,6049997.0
Kolsnarsvägen 14,2995000.0,48.5,2.0,1.0,3930.0,61753.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,61380.60846614972,0.041237113402061855,0,årsta,central,3107587.8
Mattvägen 3,4195000.0,72.0,3.0,5.0,5180.0,58264.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,55508.10014727541,0.041666666666666664,0,bromma,riksby,3751440.8
"Bäckvägen 127, vån 3/3",1995000.0,30.0,1.0,3.0,3004.0,66500.0,False,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,59915.33396048918,0.03333333333333333,0,hägerstensåsen,central,2173700.8
Synålsvägen 3,3950000.0,75.0,3.0,1.0,4479.0,52667.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,,0.04,0,riksby,central,6067280.5
"Hägerstensvägen 209, vån 3/3",1895000.0,23.0,1.0,1.0,2786.0,82391.0,False,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,74285.71428571429,0.043478260869565216,0,aspudden,örnsberg,2312300.2
Surtsögatan 4,1895000.0,45.0,2.0,4.0,2836.0,42111.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,31429.782424413675,0.044444444444444446,0,kista,central,1701671.1
Kärrtorpsvägen 7,2995000.0,59.0,2.0,1.0,3994.0,50763.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,58345.75260804769,0.03389830508474576,0,kärrtorp,central,3041806.5
"Sveavägen 137, 2 tr",2995000.0,41.0,2.0,2.0,1746.0,73049.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,117447.03452345825,0.04878048780487805,0,vasastan,central,4660307.0
Hunnebergsvägen 16,2795000.0,37.0,2.0,3.0,2618.0,75541.0,False,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,69444.8634786544,0.05405405405405406,0,bromma,traneberg,2894113.5
"Sysslomansgatan 8, 3 tr",3950000.0,41.0,1.5,3.0,2265.0,96341.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,106695.5643549364,0.036585365853658534,0,kungsholmen,central,4288617.5
"Siljansvägen 18, 3 tr",2995000.0,55.0,2.0,3.0,4719.0,54455.0,False,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,61380.60846614972,0.03636363636363636,0,årsta,central,3240174.5
"Vikingagatan 5, 2 tr",4850000.0,49.0,2.0,2.0,3821.0,98980.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,108961.01136725805,0.04081632653061224,0,stockholm,central,4918171.5
"Sandhamnsgatan 1, 3 tr",4250000.0,47.0,2.0,3.0,3007.0,90426.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,110136.75845499909,0.0425531914893617,0,gärdet,central,4985251.0
Wollmar Yxkullsgatan 48D,4350000.0,48.0,2.5,0.0,3439.0,90625.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,112604.56273764258,0.052083333333333336,0,högalid,central,5011876.5
Garagevägen 24,2995000.0,41.0,2.0,5.0,2614.0,73049.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,64508.730393607584,0.04878048780487805,0,blåsut,central,2917236.0
Nybrogatan 57A,10500000.0,87.0,3.0,0.0,4641.0,120690.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,139209.15807716866,0.034482758620689655,0,östermalm,central,11542863.0
"Essinge Brogata 12, 2 tr",2725000.0,35.0,1.5,2.0,2616.0,77857.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,,0.04285714285714286,0,kungsholmen,lilla essingen,3106593.8
Franzéngatan 80,7695000.0,88.0,3.0,5.0,4846.0,87443.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,89410.34897713597,0.03409090909090909,0,hornsbergs strand,västra kungsholmen,7728811.0
Klubbacken 28,2750000.0,50.0,2.0,1.0,3139.0,55000.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,73538.01169590643,0.04,0,hägersten,mälarhöjden,3490602.8
"Grubbens Gata 7, 3 tr",8550000.0,81.0,3.0,3.0,3613.0,105556.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,106695.5643549364,0.037037037037037035,0,kungsholmen,central,8079160.5
"Polhemsgatan 18, 4 tr",4495000.0,45.0,1.5,4.0,2924.0,99889.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,109135.55992141453,0.03333333333333333,0,kungsholmen,nedre kungsholmen,4717976.0
"Alströmergatan 32 F, 2 tr",3995000.0,45.0,2.0,2.0,2699.0,88778.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,81203.00751879699,0.044444444444444446,0,kungholmen,central,3379662.5
Fyrskeppsvägen 124,3650000.0,69.0,3.0,1.0,6045.0,52899.0,False,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,58345.75260804769,0.043478260869565216,0,kärrtorp,central,3673428.8
Bergsunds Strand 5,2350000.0,23.0,1.0,4.0,1956.0,102174.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,108333.33333333333,0.043478260869565216,0,hornstull,södermalm,2895292.5
Kungsholms kyrkoplan 6,3395000.0,34.0,1.0,2.0,2273.0,99853.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,108961.01136725805,0.029411764705882353,0,stockholm,central,3415560.0
Birger Jarlsgatan 104 F,3995000.0,39.0,2.0,1.0,3251.0,102436.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,,0.05128205128205128,0,vasastan,östermalm,3257406.8
Renstiernas gata 48,3250000.0,36.0,2.0,3.0,1562.0,90278.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,114879.15407854985,0.05555555555555555,0,södermalm,sofo,4110146.2
"Lustgårdsgatan 1, 7tr",5695000.0,63.0,3.0,7.0,4457.0,90397.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,89410.34897713597,0.047619047619047616,0,hornsbergs strand,västra kungsholmen,5886292.5
"Henriksdalsallén 31, 4tr",4650000.0,66.5,3.0,4.0,4334.0,69925.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,83113.45646437994,0.045112781954887216,0,hammarby sjöstad,central,5870948.5
Upplandsgatan 47,6995000.0,55.0,2.0,4.0,2604.0,127182.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,88571.42857142857,0.03636363636363636,0,vasastan,norrmalm,4612062.0
"Lindhagensgatan 145, 5 tr",4595000.0,49.0,2.0,5.0,3074.0,93776.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,88610.5476673428,0.04081632653061224,0,hornsbergs strand,central,4225598.5
Fredhällsgatan 9,3150000.0,39.0,1.5,0.0,2723.0,80769.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,89893.6170212766,0.038461538461538464,0,kungsholmen,fredhäll,3371973.0
"Tegnérgatan 57A, 3 tr",2950000.0,26.0,1.0,3.0,1796.0,113462.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,126898.73417721518,0.038461538461538464,0,vasastan,norrmalm,3256109.5
Brännkyrkagatan 42,6995000.0,70.0,3.0,1.0,6109.0,99929.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,118906.25,0.04285714285714286,0,maria,central,7774879.0
Finngrundsvägen 5,5995000.0,87.0,4.0,4.0,5102.0,68908.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,64508.730393607584,0.04597701149425287,0,blåsut,central,5874921.5
Kommendörsgatan 40,12500000.0,83.0,3.0,4.0,4267.0,150602.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,139209.15807716866,0.03614457831325301,0,östermalm,central,11723262.0
"Vanadisplan 8, 1 tr",7975000.0,75.0,2.5,1.0,2208.0,106333.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,117447.03452345825,0.03333333333333333,0,vasastan,central,8170865.5
"Damastvägen 6A, 2 tr",2195000.0,41.0,2.0,2.0,2667.0,53537.0,False,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,49392.52336448598,0.04878048780487805,0,bromma,riksby,2391276.0
Kungsholms strand 139,3795000.0,45.0,1.5,0.0,2679.0,84333.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,106695.5643549364,0.03333333333333333,0,kungsholmen,central,4308283.0
"Lidnersgatan 12A, vån 3",3995000.0,46.5,2.0,3.0,3941.0,85914.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,90161.29032258065,0.043010752688172046,0,kristineberg,central,3961942.5
"Sjöfartsgatan 17, pl9",4095000.0,56.0,2.0,9.0,4209.0,73125.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,81976.21674635283,0.03571428571428571,0,hammarby sjöstad,central,4520616.0
"Erik Dahlbergsgatan 51, 1tr",5195000.0,57.0,2.0,1.0,3149.0,91140.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,107112.86089238845,0.03508771929824561,0,östermalm,gärdet,6124731.0
"Repslagargatan 18, 3 tr",5450000.0,64.5,2.0,3.0,4340.0,84496.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,100883.04295325169,0.031007751937984496,0,södermalm,central,6368004.0
LM Ericssons väg 24,5495000.0,70.0,3.0,0.0,3528.0,78500.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,74953.05164319249,0.04285714285714286,0,telefonplan,central,5125472.5
Birger Jarlsgatan 111C,5995000.0,57.0,2.0,1.0,3105.0,105175.0,False,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,114383.56164383562,0.03508771929824561,0,vasastan,sibirien,6631591.5
"Malgomajvägen 10, 2tr",2895000.0,57.0,2.0,2.0,3859.0,50789.0,False,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,61380.60846614972,0.03508771929824561,0,årsta,central,3262548.5
"Bråviksvägen 4, 2tr",2495000.0,56.0,3.0,2.0,5600.0,44554.0,False,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,61380.60846614972,0.05357142857142857,0,årsta,central,3419254.5
"Adlerbethsgatan 17, 3tr",2995000.0,34.0,2.0,3.0,2259.0,88088.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,89893.6170212766,0.058823529411764705,0,kungsholmen,fredhäll,3147327.5
Torsten Alms gata 33,5995000.0,86.0,4.0,2.0,7080.0,69709.0,False,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,84728.12365293429,0.046511627906976744,0,aspudden,central,7251387.5
Lundagatan 44B,4250000.0,47.0,2.5,2.0,2341.0,90426.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,,0.05319148936170213,0,södermalm,skinnarviksberget,3842410.2
Spikskogatan 14,2895000.0,52.0,2.0,1.0,3696.0,55673.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,55137.61467889908,0.038461538461538464,0,älvsjöstaden,central,2911940.2
Sandhamnsgatan 13,5795000.0,65.0,3.0,5.0,5352.0,89154.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,106723.30097087378,0.046153846153846156,0,östermalm,gärdet,6978323.5
Bondegatan 24,2595000.0,25.0,1.0,5.0,1813.0,103800.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,100883.04295325169,0.04,0,södermalm,central,2771732.8
"Vitalisvägen 11, 2tr",3195000.0,40.0,1.5,2.0,2573.0,79875.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,89893.6170212766,0.0375,0,kungsholmen,fredhäll,3404066.2
Beckombergavägen 215,2995000.0,63.0,2.0,4.0,4773.0,47540.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,49523.80952380953,0.031746031746031744,0,bromma,beckomberga,3080419.8
Brunnsgränd 3,6850000.0,68.0,2.0,0.0,4738.0,100735.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,137804.8780487805,0.029411764705882353,0,gamla stan,central,8029883.0
"Folkungagatan 56, 2 tr.",3995000.0,46.5,2.0,2.0,1215.0,85914.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,100883.04295325169,0.043010752688172046,0,södermalm,central,4575071.5
"Renstiernas Gata 25, 2tr",5850000.0,56.0,2.0,2.0,2622.0,104464.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,103947.36842105263,0.03571428571428571,0,södermalm,sofo,5880947.5
"Kronobergsgatan 16, 2 tr",4475000.0,48.0,2.0,2.0,2073.0,93229.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,92395.6043956044,0.041666666666666664,0,kungsholmen fridhemsplan,central,4560133.5
"Hägerstensvägen 183, 1tr",2295000.0,37.0,2.0,1.0,2015.0,62027.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,74285.71428571429,0.05405405405405406,0,aspudden,örnsberg,2987061.0
Kyrkogårdsvägen 47,2950000.0,41.0,2.0,3.0,2893.0,71951.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,71519.75683890577,0.04878048780487805,0,enskededalen,central,2665287.2
"Sveavägen 126, 6tr",3995000.0,39.0,2.0,6.0,2532.0,102436.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,117447.03452345825,0.05128205128205128,0,vasastan,central,4745056.5
Nathorstvägen 4,2795000.0,45.0,2.0,1.0,3790.0,62111.0,False,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,,0.044444444444444446,0,hammarbyhöjden,johanneshov,3634053.8
Sickla Kanalgata 13 C,3895000.0,46.0,2.0,1.0,3934.0,84674.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,,0.043478260869565216,0,hammarby sjöstad,sickla udde,3646128.0
"Vanadisvägen 24, 2tr",4195000.0,39.0,2.0,2.0,1030.0,107564.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,117447.03452345825,0.05128205128205128,0,vasastan,central,4553796.5
Nynäsvägen 332,2495000.0,45.0,1.0,2.0,2756.0,55444.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,106913.8418079096,0.022222222222222223,0,gamla enskede,central,2290698.2
Ringvägen 108,9000000.0,92.0,3.0,1.0,3269.0,97826.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,100883.04295325169,0.03260869565217391,0,södermalm,central,9380160.0
Bergsundsgatan 16,3995000.0,44.0,1.0,1.0,3333.0,90795.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,110831.38173302109,0.022727272727272728,0,södermalm,hornstull,4221630.5
Täppgränd 6,2995000.0,64.0,2.0,1.0,3545.0,46797.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,56898.9280245023,0.03125,0,enskede,central,3246667.2
Frödingsvägen 2,3895000.0,51.0,2.0,3.0,2423.0,76373.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,89893.6170212766,0.0392156862745098,0,kungsholmen,fredhäll,4212417.0
Skeppargatan 73,5995000.0,62.5,2.0,2.0,3517.0,95920.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,103049.79253112033,0.032,0,gärdet,östermalm,6271646.0
"Eva bonniers gata 2, 3tr",2695000.0,58.0,2.0,3.0,3385.0,46466.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,49351.68417240131,0.034482758620689655,0,fruängen,central,2768903.5
"Fyrverkarbacken 42, 1 tr",2195000.0,18.4,1.0,1.0,498.0,119293.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,90180.29620090147,0.05434782608695653,0,kungsholmen marieberg,central,2522922.8
"Bergsundsgatan 13, 2 tr",2195000.0,23.8,1.0,2.0,1882.0,92227.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,100506.11279085053,0.04201680672268907,0,hornstull,central,2819628.5
Sandfjärdsgatan 94,3395000.0,77.0,4.0,3.0,5641.0,44091.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,61380.60846614972,0.05194805194805195,0,årsta,central,4361652.0
Hägerstensvägen 161,3695000.0,54.0,2.0,3.0,4203.0,68426.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,84728.12365293429,0.037037037037037035,0,aspudden,central,4161137.5
Erik Tegels Väg 23,1995000.0,59.0,2.0,1.0,3859.0,33814.0,False,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,35106.382978723406,0.03389830508474576,0,spånga,bromsten,2063543.6
Rämensvägen 25B,2995000.0,48.0,2.0,1.0,3447.0,62396.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,61380.60846614972,0.041666666666666664,0,årsta,central,2988341.0
Sibyllegatan 51,11250000.0,77.0,4.0,2.0,3702.0,146104.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,139209.15807716866,0.05194805194805195,0,östermalm,central,10834500.0
Liljeholmstorget 42,7495000.0,117.5,5.0,5.0,3666.0,63787.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,73600.6753904601,0.0425531914893617,0,liljeholmen,central,8375766.5
Norrbackagatan 16,4250000.0,38.0,1.0,4.0,2516.0,111842.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,118487.3949579832,0.02631578947368421,0,birkastan,vasastan,4533861.0
"Svarvargatan 10, 5tr",4995000.0,51.0,2.0,5.0,3567.0,97941.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,106695.5643549364,0.0392156862745098,0,kungsholmen,central,5323047.0
Helgestavägen 69F,6795000.0,7.0,,1.0,5251.0,,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,53295.063145809414,,0,örby,central,1855935.6
Mockasinvägen 28,1950000.0,48.0,2.0,1.0,2787.0,40625.0,False,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,46407.18562874252,0.041666666666666664,0,solberga,central,2413958.8
Sankt eriksplan 17,3495000.0,32.0,1.0,3.0,1545.0,109219.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,117447.03452345825,0.03125,0,vasastan,central,3575807.5
Pilgrimsvägen 54B,2595000.0,34.5,1.5,1.0,2340.0,75217.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,84728.12365293429,0.043478260869565216,0,aspudden,central,2982972.8
Snörmakarvägen 35D,3195000.0,56.0,2.0,2.0,3790.0,57054.0,False,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,63315.217391304344,0.03571428571428571,0,bromma åkeshov brommaplan,central,3305509.5
Garvargatan 3,13750000.0,127.0,4.0,1.0,9109.0,108268.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,106695.5643549364,0.031496062992125984,0,kungsholmen,central,12628035.0
"Fleminggatan 73, vån 5",6995000.0,77.0,3.0,5.0,4844.0,90844.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,106695.5643549364,0.03896103896103896,0,kungsholmen,central,7645287.5
Ringvägen 86,3995000.0,51.0,2.0,1.0,2604.0,78333.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,87218.54304635762,0.0392156862745098,0,södermalm,skanstull,4212428.5
Förlandagränd 44,2095000.0,71.0,2.0,2.0,4923.0,29507.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,34978.070175438595,0.028169014084507043,0,östberga,central,2235831.5
Gubbkärrsvägen 17,4395000.0,82.0,3.0,2.0,6231.0,53598.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,88032.7868852459,0.036585365853658534,0,bromma,nockebyhov,7061601.0
Grevgatan 42,10595000.0,77.0,3.0,1.0,5081.0,137597.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,139209.15807716866,0.03896103896103896,0,östermalm,central,10047261.0
"Olof Skötkonungs väg 2, vån 2 av 4",2895000.0,37.0,2.0,2.0,2812.0,78243.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,55400.29417944947,0.05405405405405406,0,hägersten,central,2422670.2
Gamla södertäljevägen 8,2695000.0,47.0,2.0,4.0,3030.0,57340.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,49351.68417240131,0.0425531914893617,0,fruängen,central,2552228.2
Fågelsångsvägen 13,3995000.0,52.0,2.0,2.0,3896.0,76827.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,78715.10673234811,0.038461538461538464,0,gröndal,central,4077670.2
"Bråviksvägen 18, 3 tr",2495000.0,39.5,2.0,1.0,3367.0,63165.0,False,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,61380.60846614972,0.05063291139240506,0,årsta,central,2779640.2
Liljeholmstorget 96,4495000.0,68.0,2.0,2.0,3692.0,66103.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,73600.6753904601,0.029411764705882353,0,liljeholmen,central,4768453.5
Alviksvägen 31,4495000.0,45.0,2.0,3.0,4113.0,99889.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,66685.39325842696,0.044444444444444446,0,bromma,alvik,2894182.0
Hagaesplanaden 76,8295000.0,84.0,4.0,6.0,5138.0,98750.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,111879.29437706726,0.047619047619047616,0,vasastan,hagastaden,9698805.0
Tegelviksgatan 41,3995000.0,48.0,2.0,1.0,3189.0,83229.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,100883.04295325169,0.041666666666666664,0,södermalm,central,4760261.5
Borgargatan 2,2995000.0,35.0,1.5,1.0,1928.0,85571.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,,0.04285714285714286,0,södermalm,högalid,3122658.2
"Kinnekullevägen 34, 2tr",2495000.0,38.0,1.0,2.0,3663.0,65658.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,69444.8634786544,0.02631578947368421,0,bromma,traneberg,2473000.0
